"Daily Mean Air Temperature ",,,
,,,
Date,Value,"Time Period","Climate Model"
1987/07/26,33.05,1986-2005,CanESM2
1987/07/27,38.72,1986-2005,CanESM2
1987/07/28,41.37,1986-2005,CanESM2
1987/07/29,33.78,1986-2005,CanESM2
1987/07/30,34.13,1986-2005,CanESM2
1987/07/31,35.88,1986-2005,CanESM2
1987/08/01,36.24,1986-2005,CanESM2
1987/08/02,37.88,1986-2005,CanESM2
1987/08/03,41.28,1986-2005,CanESM2
1987/08/04,42.14,1986-2005,CanESM2
1987/08/05,31.49,1986-2005,CanESM2
1987/08/06,29.24,1986-2005,CanESM2
1987/08/07,32.03,1986-2005,CanESM2
1987/08/08,30.68,1986-2005,CanESM2
1987/08/09,30.27,1986-2005,CanESM2
1987/08/10,36.3,1986-2005,CanESM2
1987/08/11,38.87,1986-2005,CanESM2
1987/08/12,38.75,1986-2005,CanESM2
1987/08/13,40.24,1986-2005,CanESM2
1987/08/14,39.08,1986-2005,CanESM2
1987/08/15,38.27,1986-2005,CanESM2
1987/08/16,39.89,1986-2005,CanESM2
1987/08/17,36.39,1986-2005,CanESM2
1987/08/18,30.23,1986-2005,CanESM2
1987/08/19,32.32,1986-2005,CanESM2
1987/08/20,33.54,1986-2005,CanESM2
1987/08/21,33.79,1986-2005,CanESM2
1987/08/22,40.23,1986-2005,CanESM2
1987/08/23,39.21,1986-2005,CanESM2
1987/08/24,35.51,1986-2005,CanESM2
1987/08/25,36.86,1986-2005,CanESM2
1987/08/26,39.28,1986-2005,CanESM2
1987/08/27,33.56,1986-2005,CanESM2
1987/08/28,33.9,1986-2005,CanESM2
1987/08/29,32.41,1986-2005,CanESM2
1987/08/30,31.7,1986-2005,CanESM2
1987/08/31,38.1,1986-2005,CanESM2
1987/09/01,37.1,1986-2005,CanESM2
1987/09/02,32.15,1986-2005,CanESM2
1987/09/03,33.04,1986-2005,CanESM2
1987/09/04,33.35,1986-2005,CanESM2
1987/09/05,28.26,1986-2005,CanESM2
1987/09/06,25.67,1986-2005,CanESM2
1987/09/07,28.94,1986-2005,CanESM2
1987/09/08,32.55,1986-2005,CanESM2
1987/09/09,27.32,1986-2005,CanESM2
1987/09/10,24.67,1986-2005,CanESM2
1987/09/11,28.96,1986-2005,CanESM2
1987/09/12,34.57,1986-2005,CanESM2
1987/09/13,34.92,1986-2005,CanESM2
1987/09/14,33.96,1986-2005,CanESM2
1987/09/15,30.11,1986-2005,CanESM2
1987/09/16,31.14,1986-2005,CanESM2
1987/09/17,35.7,1986-2005,CanESM2
1987/09/18,27.33,1986-2005,CanESM2
1987/09/19,24.76,1986-2005,CanESM2
1987/09/20,23.41,1986-2005,CanESM2
1987/09/21,24.39,1986-2005,CanESM2
1987/09/22,25.73,1986-2005,CanESM2
1987/09/23,26.91,1986-2005,CanESM2
1987/09/24,26.55,1986-2005,CanESM2
1987/09/25,25.42,1986-2005,CanESM2
1987/09/26,24.85,1986-2005,CanESM2
1987/09/27,25.01,1986-2005,CanESM2
1987/09/28,23.97,1986-2005,CanESM2
1987/09/29,24.44,1986-2005,CanESM2
1987/09/30,25.07,1986-2005,CanESM2
1987/10/01,23.36,1986-2005,CanESM2
1987/10/02,21.7,1986-2005,CanESM2
1987/10/03,22.17,1986-2005,CanESM2
1987/10/04,18.13,1986-2005,CanESM2
1987/10/05,16.89,1986-2005,CanESM2
1987/10/06,18.26,1986-2005,CanESM2
1987/10/07,20.79,1986-2005,CanESM2
1987/10/08,12.28,1986-2005,CanESM2
1987/10/09,9.93,1986-2005,CanESM2
1987/10/10,14.22,1986-2005,CanESM2
1987/10/11,21.07,1986-2005,CanESM2
1987/10/12,18.68,1986-2005,CanESM2
1987/10/13,15.19,1986-2005,CanESM2
1987/10/14,15.41,1986-2005,CanESM2
1987/10/15,16.9,1986-2005,CanESM2
1987/10/16,17.08,1986-2005,CanESM2
1987/10/17,18.83,1986-2005,CanESM2
1987/10/18,21.1,1986-2005,CanESM2
1987/10/19,14.43,1986-2005,CanESM2
1987/10/20,16.98,1986-2005,CanESM2
1987/10/21,23.05,1986-2005,CanESM2
1987/10/22,20.64,1986-2005,CanESM2
1987/10/23,16.86,1986-2005,CanESM2
1987/10/24,23.65,1986-2005,CanESM2
1987/10/25,20.13,1986-2005,CanESM2
1987/10/26,12.06,1986-2005,CanESM2
1987/10/27,15.01,1986-2005,CanESM2
1987/10/28,10.34,1986-2005,CanESM2
1987/10/29,9.09,1986-2005,CanESM2
1987/10/30,13.57,1986-2005,CanESM2
1987/10/31,9.05,1986-2005,CanESM2
1987/11/01,6.21,1986-2005,CanESM2
1987/11/02,12.31,1986-2005,CanESM2
1987/11/03,6.12,1986-2005,CanESM2
1987/11/04,7.5,1986-2005,CanESM2
1987/11/05,14.6,1986-2005,CanESM2
1987/11/06,11.26,1986-2005,CanESM2
1987/11/07,8.4,1986-2005,CanESM2
1987/11/08,8.48,1986-2005,CanESM2
1987/11/09,18.23,1986-2005,CanESM2
1987/11/10,7.08,1986-2005,CanESM2
1987/11/11,0.62,1986-2005,CanESM2
1987/11/12,0.81,1986-2005,CanESM2
1987/11/13,2.98,1986-2005,CanESM2
1987/11/14,6.91,1986-2005,CanESM2
1987/11/15,5.78,1986-2005,CanESM2
1987/11/16,2.15,1986-2005,CanESM2
1987/11/17,-0.81,1986-2005,CanESM2
1987/11/18,-1.36,1986-2005,CanESM2
1987/11/19,1.48,1986-2005,CanESM2
1987/11/20,1.48,1986-2005,CanESM2
1987/11/21,4.59,1986-2005,CanESM2
1987/11/22,5.73,1986-2005,CanESM2
1987/11/23,4.32,1986-2005,CanESM2
1987/11/24,6.04,1986-2005,CanESM2
1987/11/25,4.9,1986-2005,CanESM2
1987/11/26,6.31,1986-2005,CanESM2
1987/11/27,1.22,1986-2005,CanESM2
1987/11/28,6.77,1986-2005,CanESM2
1987/11/29,10.35,1986-2005,CanESM2
1987/11/30,4.23,1986-2005,CanESM2
1987/12/01,2.9,1986-2005,CanESM2
1987/12/02,3.3,1986-2005,CanESM2
1987/12/03,7.17,1986-2005,CanESM2
1987/12/04,2.44,1986-2005,CanESM2
1987/12/05,-0.93,1986-2005,CanESM2
1987/12/06,1.4,1986-2005,CanESM2
1987/12/07,-3.35,1986-2005,CanESM2
1987/12/08,-4.13,1986-2005,CanESM2
1987/12/09,-6.17,1986-2005,CanESM2
1987/12/10,-2.16,1986-2005,CanESM2
1987/12/11,2.19,1986-2005,CanESM2
1987/12/12,0.86,1986-2005,CanESM2
1987/12/13,5.71,1986-2005,CanESM2
1987/12/14,3.39,1986-2005,CanESM2
1987/12/15,4.53,1986-2005,CanESM2
1987/12/16,2.48,1986-2005,CanESM2
1987/12/17,5.05,1986-2005,CanESM2
1987/12/18,6.24,1986-2005,CanESM2
1987/12/19,4.24,1986-2005,CanESM2
1987/12/20,2.15,1986-2005,CanESM2
1987/12/21,-0.97,1986-2005,CanESM2
1987/12/22,0.71,1986-2005,CanESM2
1987/12/23,7.52,1986-2005,CanESM2
1987/12/24,12.66,1986-2005,CanESM2
1987/12/25,8.72,1986-2005,CanESM2
1987/12/26,6.14,1986-2005,CanESM2
1987/12/27,4.83,1986-2005,CanESM2
1987/12/28,2.22,1986-2005,CanESM2
1987/12/29,7.74,1986-2005,CanESM2
1987/12/30,6.48,1986-2005,CanESM2
1987/12/31,5.32,1986-2005,CanESM2
1988/01/01,8.47,1986-2005,CanESM2
1988/01/02,0.26,1986-2005,CanESM2
1988/01/03,2.24,1986-2005,CanESM2
1988/01/04,2.24,1986-2005,CanESM2
1988/01/05,2.52,1986-2005,CanESM2
1988/01/06,-4.19,1986-2005,CanESM2
1988/01/07,-1.41,1986-2005,CanESM2
1988/01/08,-0.6,1986-2005,CanESM2
1988/01/09,-0.51,1986-2005,CanESM2
1988/01/10,-1.32,1986-2005,CanESM2
1988/01/11,-0.29,1986-2005,CanESM2
1988/01/12,1.85,1986-2005,CanESM2
1988/01/13,6.69,1986-2005,CanESM2
1988/01/14,0.95,1986-2005,CanESM2
1988/01/15,2.98,1986-2005,CanESM2
1988/01/16,1.57,1986-2005,CanESM2
1988/01/17,0.41,1986-2005,CanESM2
1988/01/18,-6.35,1986-2005,CanESM2
1988/01/19,-8.23,1986-2005,CanESM2
1988/01/20,-4.71,1986-2005,CanESM2
1988/01/21,-7.31,1986-2005,CanESM2
1988/01/22,-0.67,1986-2005,CanESM2
1988/01/23,2.59,1986-2005,CanESM2
1988/01/24,1.95,1986-2005,CanESM2
1988/01/25,2.2,1986-2005,CanESM2
1988/01/26,4.04,1986-2005,CanESM2
1988/01/27,3.53,1986-2005,CanESM2
1988/01/28,4.06,1986-2005,CanESM2
1988/01/29,4.15,1986-2005,CanESM2
1988/01/30,-0.54,1986-2005,CanESM2
1988/01/31,1.27,1986-2005,CanESM2
1988/02/01,-5.39,1986-2005,CanESM2
1988/02/02,-6.16,1986-2005,CanESM2
1988/02/03,6.22,1986-2005,CanESM2
1988/02/04,-0.34,1986-2005,CanESM2
1988/02/05,7.14,1986-2005,CanESM2
1988/02/06,9.77,1986-2005,CanESM2
1988/02/07,-3.58,1986-2005,CanESM2
1988/02/08,-7.71,1986-2005,CanESM2
1988/02/09,-6.9,1986-2005,CanESM2
1988/02/10,-5.75,1986-2005,CanESM2
1988/02/11,-4.33,1986-2005,CanESM2
1988/02/12,-3.28,1986-2005,CanESM2
1988/02/13,0,1986-2005,CanESM2
1988/02/14,-1.38,1986-2005,CanESM2
1988/02/15,-1.62,1986-2005,CanESM2
1988/02/16,4.82,1986-2005,CanESM2
1988/02/17,4.62,1986-2005,CanESM2
1988/02/18,9.25,1986-2005,CanESM2
1988/02/19,-4.13,1986-2005,CanESM2
1988/02/20,-2.39,1986-2005,CanESM2
1988/02/21,4.07,1986-2005,CanESM2
1988/02/22,5.96,1986-2005,CanESM2
1988/02/23,3.37,1986-2005,CanESM2
1988/02/24,10.19,1986-2005,CanESM2
1988/02/25,6.95,1986-2005,CanESM2
1988/02/26,-6.55,1986-2005,CanESM2
1988/02/27,-8.78,1986-2005,CanESM2
1988/02/28,1.31,1986-2005,CanESM2
1988/03/01,2.61,1986-2005,CanESM2
1988/03/02,0.34,1986-2005,CanESM2
1988/03/03,1.24,1986-2005,CanESM2
1988/03/04,1,1986-2005,CanESM2
1988/03/05,3.64,1986-2005,CanESM2
1988/03/06,7.4,1986-2005,CanESM2
1988/03/07,7.03,1986-2005,CanESM2
1988/03/08,4.12,1986-2005,CanESM2
1988/03/09,0.58,1986-2005,CanESM2
1988/03/10,1.56,1986-2005,CanESM2
1988/03/11,5.26,1986-2005,CanESM2
1988/03/12,2.6,1986-2005,CanESM2
1988/03/13,-0.52,1986-2005,CanESM2
1988/03/14,6.45,1986-2005,CanESM2
1988/03/15,10.55,1986-2005,CanESM2
1988/03/16,0.74,1986-2005,CanESM2
1988/03/17,0.74,1986-2005,CanESM2
1988/03/18,0.98,1986-2005,CanESM2
1988/03/19,9.79,1986-2005,CanESM2
1988/03/20,10.6,1986-2005,CanESM2
1988/03/21,11.89,1986-2005,CanESM2
1988/03/22,3.55,1986-2005,CanESM2
1988/03/23,3.09,1986-2005,CanESM2
1988/03/24,-0.95,1986-2005,CanESM2
1988/03/25,-1.36,1986-2005,CanESM2
1988/03/26,-0.15,1986-2005,CanESM2
1988/03/27,8.78,1986-2005,CanESM2
1988/03/28,8.37,1986-2005,CanESM2
1988/03/29,9.05,1986-2005,CanESM2
1988/03/30,5.09,1986-2005,CanESM2
1988/03/31,5.99,1986-2005,CanESM2
1988/04/01,5.8,1986-2005,CanESM2
1988/04/02,4.17,1986-2005,CanESM2
1988/04/03,7.46,1986-2005,CanESM2
1988/04/04,11.5,1986-2005,CanESM2
1988/04/05,8.29,1986-2005,CanESM2
1988/04/06,14.35,1986-2005,CanESM2
1988/04/07,14.74,1986-2005,CanESM2
1988/04/08,8.6,1986-2005,CanESM2
1988/04/09,10.74,1986-2005,CanESM2
1988/04/10,10.82,1986-2005,CanESM2
1988/04/11,9.37,1986-2005,CanESM2
1988/04/12,18,1986-2005,CanESM2
1988/04/13,21.27,1986-2005,CanESM2
1988/04/14,19.54,1986-2005,CanESM2
1988/04/15,15.96,1986-2005,CanESM2
1988/04/16,19.81,1986-2005,CanESM2
1988/04/17,25.05,1986-2005,CanESM2
1988/04/18,25.11,1986-2005,CanESM2
1988/04/19,21.97,1986-2005,CanESM2
1988/04/20,21.2,1986-2005,CanESM2
1988/04/21,18.66,1986-2005,CanESM2
1988/04/22,20.68,1986-2005,CanESM2
1988/04/23,22.48,1986-2005,CanESM2
1988/04/24,23.69,1986-2005,CanESM2
1988/04/25,26.39,1986-2005,CanESM2
1988/04/26,27.01,1986-2005,CanESM2
1988/04/27,18.88,1986-2005,CanESM2
1988/04/28,9.56,1986-2005,CanESM2
1988/04/29,5.27,1986-2005,CanESM2
1988/04/30,6.78,1986-2005,CanESM2
1988/05/01,9.67,1986-2005,CanESM2
1988/05/02,16.42,1986-2005,CanESM2
1988/05/03,19.92,1986-2005,CanESM2
1988/05/04,19.13,1986-2005,CanESM2
1988/05/05,16.13,1986-2005,CanESM2
1988/05/06,14.11,1986-2005,CanESM2
1988/05/07,15.86,1986-2005,CanESM2
1988/05/08,16,1986-2005,CanESM2
1988/05/09,18.11,1986-2005,CanESM2
1988/05/10,18.3,1986-2005,CanESM2
1988/05/11,14.05,1986-2005,CanESM2
1988/05/12,14.91,1986-2005,CanESM2
1988/05/13,8.61,1986-2005,CanESM2
1988/05/14,10.45,1986-2005,CanESM2
1988/05/15,21.8,1986-2005,CanESM2
1988/05/16,24.21,1986-2005,CanESM2
1988/05/17,22.34,1986-2005,CanESM2
1988/05/18,27.57,1986-2005,CanESM2
1988/05/19,27.08,1986-2005,CanESM2
1988/05/20,19.11,1986-2005,CanESM2
1988/05/21,19.15,1986-2005,CanESM2
1988/05/22,19.06,1986-2005,CanESM2
1988/05/23,19.84,1986-2005,CanESM2
1988/05/24,21.09,1986-2005,CanESM2
1988/05/25,16.64,1986-2005,CanESM2
1988/05/26,15.8,1986-2005,CanESM2
1988/05/27,15.83,1986-2005,CanESM2
1988/05/28,28.65,1986-2005,CanESM2
1988/05/29,24.64,1986-2005,CanESM2
1988/05/30,21.17,1986-2005,CanESM2
1988/05/31,21.93,1986-2005,CanESM2
1988/06/01,32.29,1986-2005,CanESM2
1988/06/02,36.79,1986-2005,CanESM2
1988/06/03,33.05,1986-2005,CanESM2
1988/06/04,35.13,1986-2005,CanESM2
1988/06/05,36.35,1986-2005,CanESM2
1988/06/06,28.58,1986-2005,CanESM2
1988/06/07,24.75,1986-2005,CanESM2
1988/06/08,31.9,1986-2005,CanESM2
1988/06/09,33.65,1986-2005,CanESM2
1988/06/10,31.25,1986-2005,CanESM2
1988/06/11,28.54,1986-2005,CanESM2
1988/06/12,33.73,1986-2005,CanESM2
1988/06/13,36.25,1986-2005,CanESM2
1988/06/14,37.92,1986-2005,CanESM2
1988/06/15,37.38,1986-2005,CanESM2
1988/06/16,38.97,1986-2005,CanESM2
1988/06/17,36.38,1986-2005,CanESM2
1988/06/18,36.49,1986-2005,CanESM2
1988/06/19,34.1,1986-2005,CanESM2
1988/06/20,33.47,1986-2005,CanESM2
1988/06/21,33.65,1986-2005,CanESM2
1988/06/22,36.29,1986-2005,CanESM2
1988/06/23,35.78,1986-2005,CanESM2
1988/06/24,34.78,1986-2005,CanESM2
1988/06/25,39.59,1986-2005,CanESM2
1988/06/26,38.45,1986-2005,CanESM2
1988/06/27,37.33,1986-2005,CanESM2
1988/06/28,38.43,1986-2005,CanESM2
1988/06/29,41,1986-2005,CanESM2
1988/06/30,39.81,1986-2005,CanESM2
1988/07/01,33.42,1986-2005,CanESM2
1988/07/02,32.91,1986-2005,CanESM2
1988/07/03,38.22,1986-2005,CanESM2
1988/07/04,41.58,1986-2005,CanESM2
1988/07/05,42.05,1986-2005,CanESM2
1988/07/06,42.5,1986-2005,CanESM2
1988/07/07,41.33,1986-2005,CanESM2
1988/07/08,36.79,1986-2005,CanESM2
1988/07/09,30.93,1986-2005,CanESM2
1988/07/10,36.8,1986-2005,CanESM2
1988/07/11,41.79,1986-2005,CanESM2
1988/07/12,34.42,1986-2005,CanESM2
1988/07/13,35.52,1986-2005,CanESM2
1988/07/14,25.48,1986-2005,CanESM2
1988/07/15,26.28,1986-2005,CanESM2
1988/07/16,27.17,1986-2005,CanESM2
1988/07/17,33.31,1986-2005,CanESM2
1988/07/18,36.27,1986-2005,CanESM2
1988/07/19,38.19,1986-2005,CanESM2
1988/07/20,37.76,1986-2005,CanESM2
1988/07/21,36.33,1986-2005,CanESM2
1988/07/22,38.74,1986-2005,CanESM2
1988/07/23,38.74,1986-2005,CanESM2
1988/07/24,40.52,1986-2005,CanESM2
1988/07/25,43.28,1986-2005,CanESM2
1988/07/26,44.08,1986-2005,CanESM2
1988/07/27,43.2,1986-2005,CanESM2
1988/07/28,39.26,1986-2005,CanESM2
1988/07/29,34.55,1986-2005,CanESM2
1988/07/30,36,1986-2005,CanESM2
1988/07/31,41.3,1986-2005,CanESM2
1988/08/01,43.14,1986-2005,CanESM2
1988/08/02,41.79,1986-2005,CanESM2
1988/08/03,43.01,1986-2005,CanESM2
1988/08/04,43.28,1986-2005,CanESM2
1988/08/05,43.21,1986-2005,CanESM2
1988/08/06,39.74,1986-2005,CanESM2
1988/08/07,32.76,1986-2005,CanESM2
1988/08/08,30.1,1986-2005,CanESM2
1988/08/09,31.53,1986-2005,CanESM2
1988/08/10,36,1986-2005,CanESM2
1988/08/11,39.4,1986-2005,CanESM2
1988/08/12,36.55,1986-2005,CanESM2
1988/08/13,33.2,1986-2005,CanESM2
1988/08/14,29.61,1986-2005,CanESM2
1988/08/15,36.72,1986-2005,CanESM2
1988/08/16,32.28,1986-2005,CanESM2
1988/08/17,26.51,1986-2005,CanESM2
1988/08/18,30.6,1986-2005,CanESM2
1988/08/19,36.06,1986-2005,CanESM2
1988/08/20,36.16,1986-2005,CanESM2
1988/08/21,37.84,1986-2005,CanESM2
1988/08/22,31.54,1986-2005,CanESM2
1988/08/23,28.35,1986-2005,CanESM2
1988/08/24,30.59,1986-2005,CanESM2
1988/08/25,37,1986-2005,CanESM2
1988/08/26,34.18,1986-2005,CanESM2
1988/08/27,31.01,1986-2005,CanESM2
1988/08/28,34.23,1986-2005,CanESM2
1988/08/29,38.5,1986-2005,CanESM2
1988/08/30,38.77,1986-2005,CanESM2
1988/08/31,37.52,1986-2005,CanESM2
1988/09/01,38.06,1986-2005,CanESM2
1988/09/02,31.71,1986-2005,CanESM2
1988/09/03,29.68,1986-2005,CanESM2
1988/09/04,30.46,1986-2005,CanESM2
1988/09/05,31.41,1986-2005,CanESM2
1988/09/06,31.32,1986-2005,CanESM2
1988/09/07,31.99,1986-2005,CanESM2
1988/09/08,25.51,1986-2005,CanESM2
1988/09/09,22.23,1986-2005,CanESM2
1988/09/10,25.02,1986-2005,CanESM2
1988/09/11,30.06,1986-2005,CanESM2
1988/09/12,33.2,1986-2005,CanESM2
1988/09/13,32.44,1986-2005,CanESM2
1988/09/14,30.51,1986-2005,CanESM2
1988/09/15,22.13,1986-2005,CanESM2
1988/09/16,18.35,1986-2005,CanESM2
1988/09/17,21.34,1986-2005,CanESM2
1988/09/18,26.76,1986-2005,CanESM2
1988/09/19,30.12,1986-2005,CanESM2
1988/09/20,30.62,1986-2005,CanESM2
1988/09/21,30.54,1986-2005,CanESM2
1988/09/22,30.54,1986-2005,CanESM2
1988/09/23,21.53,1986-2005,CanESM2
1988/09/24,21.82,1986-2005,CanESM2
1988/09/25,24.31,1986-2005,CanESM2
1988/09/26,20.93,1986-2005,CanESM2
1988/09/27,17.24,1986-2005,CanESM2
1988/09/28,17.45,1986-2005,CanESM2
1988/09/29,25.49,1986-2005,CanESM2
1988/09/30,26.19,1986-2005,CanESM2
1988/10/01,24.94,1986-2005,CanESM2
1988/10/02,20.89,1986-2005,CanESM2
1988/10/03,17.44,1986-2005,CanESM2
1988/10/04,17.9,1986-2005,CanESM2
1988/10/05,17.67,1986-2005,CanESM2
1988/10/06,21.03,1986-2005,CanESM2
1988/10/07,17.21,1986-2005,CanESM2
1988/10/08,19.2,1986-2005,CanESM2
1988/10/09,19.45,1986-2005,CanESM2
1988/10/10,14.49,1986-2005,CanESM2
1988/10/11,15.83,1986-2005,CanESM2
1988/10/12,14.92,1986-2005,CanESM2
1988/10/13,16.42,1986-2005,CanESM2
1988/10/14,17.88,1986-2005,CanESM2
1988/10/15,15.85,1986-2005,CanESM2
1988/10/16,19.66,1986-2005,CanESM2
1988/10/17,20.83,1986-2005,CanESM2
1988/10/18,20.29,1986-2005,CanESM2
1988/10/19,19.81,1986-2005,CanESM2
1988/10/20,20.3,1986-2005,CanESM2
1988/10/21,15.45,1986-2005,CanESM2
1988/10/22,8.88,1986-2005,CanESM2
1988/10/23,8.11,1986-2005,CanESM2
1988/10/24,11.41,1986-2005,CanESM2
1988/10/25,12.19,1986-2005,CanESM2
1988/10/26,10.67,1986-2005,CanESM2
1988/10/27,9.16,1986-2005,CanESM2
1988/10/28,8.01,1986-2005,CanESM2
1988/10/29,3.82,1986-2005,CanESM2
1988/10/30,10.4,1986-2005,CanESM2
1988/10/31,8.16,1986-2005,CanESM2
1988/11/01,5.79,1986-2005,CanESM2
1988/11/02,3.43,1986-2005,CanESM2
1988/11/03,4.82,1986-2005,CanESM2
1988/11/04,6.4,1986-2005,CanESM2
1988/11/05,10.49,1986-2005,CanESM2
1988/11/06,11.97,1986-2005,CanESM2
1988/11/07,9.29,1986-2005,CanESM2
1988/11/08,9.13,1986-2005,CanESM2
1988/11/09,11.02,1986-2005,CanESM2
1988/11/10,15.21,1986-2005,CanESM2
1988/11/11,11.14,1986-2005,CanESM2
1988/11/12,7.66,1986-2005,CanESM2
1988/11/13,7.58,1986-2005,CanESM2
1988/11/14,4.45,1986-2005,CanESM2
1988/11/15,3.59,1986-2005,CanESM2
1988/11/16,2.21,1986-2005,CanESM2
1988/11/17,3.33,1986-2005,CanESM2
1988/11/18,5.25,1986-2005,CanESM2
1988/11/19,7.7,1986-2005,CanESM2
1988/11/20,10.91,1986-2005,CanESM2
1988/11/21,10.69,1986-2005,CanESM2
1988/11/22,9.02,1986-2005,CanESM2
1988/11/23,5.84,1986-2005,CanESM2
1988/11/24,6.34,1986-2005,CanESM2
1988/11/25,7.27,1986-2005,CanESM2
1988/11/26,7.5,1986-2005,CanESM2
1988/11/27,8.1,1986-2005,CanESM2
1988/11/28,10.74,1986-2005,CanESM2
1988/11/29,4.94,1986-2005,CanESM2
1988/11/30,3.67,1986-2005,CanESM2
1988/12/01,8.35,1986-2005,CanESM2
1988/12/02,11.55,1986-2005,CanESM2
1988/12/03,9.82,1986-2005,CanESM2
1988/12/04,14.83,1986-2005,CanESM2
1988/12/05,8.92,1986-2005,CanESM2
1988/12/06,5.39,1986-2005,CanESM2
1988/12/07,2.37,1986-2005,CanESM2
1988/12/08,8.25,1986-2005,CanESM2
1988/12/09,11.93,1986-2005,CanESM2
1988/12/10,2.43,1986-2005,CanESM2
1988/12/11,-0.01,1986-2005,CanESM2
1988/12/12,1.3,1986-2005,CanESM2
1988/12/13,-0.97,1986-2005,CanESM2
1988/12/14,-4.51,1986-2005,CanESM2
1988/12/15,-3.01,1986-2005,CanESM2
1988/12/16,0.88,1986-2005,CanESM2
1988/12/17,6.66,1986-2005,CanESM2
1988/12/18,-1.74,1986-2005,CanESM2
1988/12/19,-3.34,1986-2005,CanESM2
1988/12/20,-2.82,1986-2005,CanESM2
1988/12/21,-2.45,1986-2005,CanESM2
1988/12/22,-1.53,1986-2005,CanESM2
1988/12/23,-0.83,1986-2005,CanESM2
1988/12/24,5.4,1986-2005,CanESM2
1988/12/25,1.77,1986-2005,CanESM2
1988/12/26,-0.27,1986-2005,CanESM2
1988/12/27,-5.74,1986-2005,CanESM2
1988/12/28,-2.13,1986-2005,CanESM2
1988/12/29,1.44,1986-2005,CanESM2
1988/12/30,0.27,1986-2005,CanESM2
1988/12/31,2.86,1986-2005,CanESM2
1989/01/01,4.89,1986-2005,CanESM2
1989/01/02,5.72,1986-2005,CanESM2
1989/01/03,10.27,1986-2005,CanESM2
1989/01/04,1.67,1986-2005,CanESM2
1989/01/05,0.6,1986-2005,CanESM2
1989/01/06,1.93,1986-2005,CanESM2
1989/01/07,4.55,1986-2005,CanESM2
1989/01/08,8.38,1986-2005,CanESM2
1989/01/09,1.52,1986-2005,CanESM2
1989/01/10,-0.52,1986-2005,CanESM2
1989/01/11,0.55,1986-2005,CanESM2
1989/01/12,0.48,1986-2005,CanESM2
1989/01/13,5.09,1986-2005,CanESM2
1989/01/14,7.44,1986-2005,CanESM2
1989/01/15,9.34,1986-2005,CanESM2
1989/01/16,9.79,1986-2005,CanESM2
1989/01/17,12.27,1986-2005,CanESM2
1989/01/18,11.15,1986-2005,CanESM2
1989/01/19,6.17,1986-2005,CanESM2
1989/01/20,9.08,1986-2005,CanESM2
1989/01/21,14.67,1986-2005,CanESM2
1989/01/22,5.06,1986-2005,CanESM2
1989/01/23,-7.22,1986-2005,CanESM2
1989/01/24,-10.49,1986-2005,CanESM2
1989/01/25,-8.8,1986-2005,CanESM2
1989/01/26,-8.23,1986-2005,CanESM2
1989/01/27,-6.49,1986-2005,CanESM2
1989/01/28,-5.93,1986-2005,CanESM2
1989/01/29,-3.57,1986-2005,CanESM2
1989/01/30,-3.52,1986-2005,CanESM2
1989/01/31,-0.59,1986-2005,CanESM2
1989/02/01,-1.21,1986-2005,CanESM2
1989/02/02,-2.16,1986-2005,CanESM2
1989/02/03,-3.7,1986-2005,CanESM2
1989/02/04,-0.61,1986-2005,CanESM2
1989/02/05,2.83,1986-2005,CanESM2
1989/02/06,0.39,1986-2005,CanESM2
1989/02/07,-4.96,1986-2005,CanESM2
1989/02/08,-10.79,1986-2005,CanESM2
1989/02/09,-11.1,1986-2005,CanESM2
1989/02/10,-7.81,1986-2005,CanESM2
1989/02/11,-7.92,1986-2005,CanESM2
1989/02/12,-2.27,1986-2005,CanESM2
1989/02/13,-11.24,1986-2005,CanESM2
1989/02/14,-10.98,1986-2005,CanESM2
1989/02/15,-0.33,1986-2005,CanESM2
1989/02/16,3.34,1986-2005,CanESM2
1989/02/17,-2.48,1986-2005,CanESM2
1989/02/18,-7.48,1986-2005,CanESM2
1989/02/19,0.8,1986-2005,CanESM2
1989/02/20,0.05,1986-2005,CanESM2
1989/02/21,1.74,1986-2005,CanESM2
1989/02/22,6.94,1986-2005,CanESM2
1989/02/23,2.76,1986-2005,CanESM2
1989/02/24,0.46,1986-2005,CanESM2
1989/02/25,5.42,1986-2005,CanESM2
1989/02/26,5.84,1986-2005,CanESM2
1989/02/27,8.15,1986-2005,CanESM2
1989/02/28,3.09,1986-2005,CanESM2
1989/03/01,8.02,1986-2005,CanESM2
1989/03/02,8.93,1986-2005,CanESM2
1989/03/03,5.52,1986-2005,CanESM2
1989/03/04,2.85,1986-2005,CanESM2
1989/03/05,1.38,1986-2005,CanESM2
1989/03/06,1.25,1986-2005,CanESM2
1989/03/07,5.97,1986-2005,CanESM2
1989/03/08,2.68,1986-2005,CanESM2
1989/03/09,-1.83,1986-2005,CanESM2
1989/03/10,-4.13,1986-2005,CanESM2
1989/03/11,-2.67,1986-2005,CanESM2
1989/03/12,-1.34,1986-2005,CanESM2
1989/03/13,1.35,1986-2005,CanESM2
1989/03/14,2.36,1986-2005,CanESM2
1989/03/15,1.55,1986-2005,CanESM2
1989/03/16,3.13,1986-2005,CanESM2
1989/03/17,3.55,1986-2005,CanESM2
1989/03/18,9.46,1986-2005,CanESM2
1989/03/19,-0.53,1986-2005,CanESM2
1989/03/20,-5.66,1986-2005,CanESM2
