"Daily Precipitation",,,
,,,
Date,Value,"Time Period","Climate Model"
1987/08/20,0,1986-2005,CanESM2
1987/08/21,1.978,1986-2005,CanESM2
1987/08/22,0,1986-2005,CanESM2
1987/08/23,0,1986-2005,CanESM2
1987/08/24,0,1986-2005,CanESM2
1987/08/25,0,1986-2005,CanESM2
1987/08/26,0,1986-2005,CanESM2
1987/08/27,0,1986-2005,CanESM2
1987/08/28,0,1986-2005,CanESM2
1987/08/29,0,1986-2005,CanESM2
1987/08/30,0,1986-2005,CanESM2
1987/08/31,0,1986-2005,CanESM2
1987/09/01,0,1986-2005,CanESM2
1987/09/02,0,1986-2005,CanESM2
1987/09/03,0.06,1986-2005,CanESM2
1987/09/04,0,1986-2005,CanESM2
1987/09/05,0,1986-2005,CanESM2
1987/09/06,0,1986-2005,CanESM2
1987/09/07,0,1986-2005,CanESM2
1987/09/08,5.55,1986-2005,CanESM2
1987/09/09,0.237,1986-2005,CanESM2
1987/09/10,0,1986-2005,CanESM2
1987/09/11,1.608,1986-2005,CanESM2
1987/09/12,0,1986-2005,CanESM2
1987/09/13,0,1986-2005,CanESM2
1987/09/14,1.539,1986-2005,CanESM2
1987/09/15,0,1986-2005,CanESM2
1987/09/16,0.207,1986-2005,CanESM2
1987/09/17,0,1986-2005,CanESM2
1987/09/18,0,1986-2005,CanESM2
1987/09/19,0,1986-2005,CanESM2
1987/09/20,0,1986-2005,CanESM2
1987/09/21,0,1986-2005,CanESM2
1987/09/22,0,1986-2005,CanESM2
1987/09/23,0.002,1986-2005,CanESM2
1987/09/24,0.343,1986-2005,CanESM2
1987/09/25,0.736,1986-2005,CanESM2
1987/09/26,0.025,1986-2005,CanESM2
1987/09/27,0,1986-2005,CanESM2
1987/09/28,6.848,1986-2005,CanESM2
1987/09/29,0,1986-2005,CanESM2
1987/09/30,0,1986-2005,CanESM2
1987/10/01,0.166,1986-2005,CanESM2
1987/10/02,0,1986-2005,CanESM2
1987/10/03,0.078,1986-2005,CanESM2
1987/10/04,0,1986-2005,CanESM2
1987/10/05,0,1986-2005,CanESM2
1987/10/06,0,1986-2005,CanESM2
1987/10/07,0.019,1986-2005,CanESM2
1987/10/08,0,1986-2005,CanESM2
1987/10/09,0.007,1986-2005,CanESM2
1987/10/10,0,1986-2005,CanESM2
1987/10/11,0.052,1986-2005,CanESM2
1987/10/12,0.19,1986-2005,CanESM2
1987/10/13,0.001,1986-2005,CanESM2
1987/10/14,0.615,1986-2005,CanESM2
1987/10/15,0.629,1986-2005,CanESM2
1987/10/16,0.051,1986-2005,CanESM2
1987/10/17,0,1986-2005,CanESM2
1987/10/18,0,1986-2005,CanESM2
1987/10/19,0,1986-2005,CanESM2
1987/10/20,0,1986-2005,CanESM2
1987/10/21,0,1986-2005,CanESM2
1987/10/22,0,1986-2005,CanESM2
1987/10/23,0.111,1986-2005,CanESM2
1987/10/24,0.544,1986-2005,CanESM2
1987/10/25,1.754,1986-2005,CanESM2
1987/10/26,0.097,1986-2005,CanESM2
1987/10/27,23.658,1986-2005,CanESM2
1987/10/28,1.427,1986-2005,CanESM2
1987/10/29,0.522,1986-2005,CanESM2
1987/10/30,0.008,1986-2005,CanESM2
1987/10/31,0.177,1986-2005,CanESM2
1987/11/01,0,1986-2005,CanESM2
1987/11/02,0.945,1986-2005,CanESM2
1987/11/03,0.001,1986-2005,CanESM2
1987/11/04,0,1986-2005,CanESM2
1987/11/05,0.421,1986-2005,CanESM2
1987/11/06,0,1986-2005,CanESM2
1987/11/07,0.001,1986-2005,CanESM2
1987/11/08,12.511,1986-2005,CanESM2
1987/11/09,3.82,1986-2005,CanESM2
1987/11/10,1.357,1986-2005,CanESM2
1987/11/11,0.048,1986-2005,CanESM2
1987/11/12,0.005,1986-2005,CanESM2
1987/11/13,0,1986-2005,CanESM2
1987/11/14,0.02,1986-2005,CanESM2
1987/11/15,2.422,1986-2005,CanESM2
1987/11/16,1.132,1986-2005,CanESM2
1987/11/17,1.726,1986-2005,CanESM2
1987/11/18,0.825,1986-2005,CanESM2
1987/11/19,0.055,1986-2005,CanESM2
1987/11/20,0,1986-2005,CanESM2
1987/11/21,2.778,1986-2005,CanESM2
1987/11/22,1.097,1986-2005,CanESM2
1987/11/23,4.241,1986-2005,CanESM2
1987/11/24,0.004,1986-2005,CanESM2
1987/11/25,0.004,1986-2005,CanESM2
1987/11/26,5.674,1986-2005,CanESM2
1987/11/27,0,1986-2005,CanESM2
1987/11/28,0.044,1986-2005,CanESM2
1987/11/29,2.528,1986-2005,CanESM2
1987/11/30,0.001,1986-2005,CanESM2
1987/12/01,0.473,1986-2005,CanESM2
1987/12/02,0,1986-2005,CanESM2
1987/12/03,0.365,1986-2005,CanESM2
1987/12/04,4.111,1986-2005,CanESM2
1987/12/05,0.081,1986-2005,CanESM2
1987/12/06,7.91,1986-2005,CanESM2
1987/12/07,1.34,1986-2005,CanESM2
1987/12/08,4.266,1986-2005,CanESM2
1987/12/09,0,1986-2005,CanESM2
1987/12/10,4.058,1986-2005,CanESM2
1987/12/11,6.049,1986-2005,CanESM2
1987/12/12,0,1986-2005,CanESM2
1987/12/13,15.638,1986-2005,CanESM2
1987/12/14,0.017,1986-2005,CanESM2
1987/12/15,2.077,1986-2005,CanESM2
1987/12/16,0.025,1986-2005,CanESM2
1987/12/17,0.426,1986-2005,CanESM2
1987/12/18,0.026,1986-2005,CanESM2
1987/12/19,2.712,1986-2005,CanESM2
1987/12/20,3.03,1986-2005,CanESM2
1987/12/21,0.533,1986-2005,CanESM2
1987/12/22,0.002,1986-2005,CanESM2
1987/12/23,0,1986-2005,CanESM2
1987/12/24,12.957,1986-2005,CanESM2
1987/12/25,0.362,1986-2005,CanESM2
1987/12/26,0.021,1986-2005,CanESM2
1987/12/27,0.005,1986-2005,CanESM2
1987/12/28,0,1986-2005,CanESM2
1987/12/29,25.346,1986-2005,CanESM2
1987/12/30,0.264,1986-2005,CanESM2
1987/12/31,0.001,1986-2005,CanESM2
1988/01/01,10.239,1986-2005,CanESM2
1988/01/02,0.368,1986-2005,CanESM2
1988/01/03,0.001,1986-2005,CanESM2
1988/01/04,0.409,1986-2005,CanESM2
1988/01/05,0.231,1986-2005,CanESM2
1988/01/06,0.061,1986-2005,CanESM2
1988/01/07,0.107,1986-2005,CanESM2
1988/01/08,0.234,1986-2005,CanESM2
1988/01/09,0.088,1986-2005,CanESM2
1988/01/10,0.346,1986-2005,CanESM2
1988/01/11,0.71,1986-2005,CanESM2
1988/01/12,0,1986-2005,CanESM2
1988/01/13,9.108,1986-2005,CanESM2
1988/01/14,0.009,1986-2005,CanESM2
1988/01/15,0,1986-2005,CanESM2
1988/01/16,9.96,1986-2005,CanESM2
1988/01/17,0.474,1986-2005,CanESM2
1988/01/18,0.008,1986-2005,CanESM2
1988/01/19,3.033,1986-2005,CanESM2
1988/01/20,8.953,1986-2005,CanESM2
1988/01/21,0.066,1986-2005,CanESM2
1988/01/22,0.004,1986-2005,CanESM2
1988/01/23,0.18,1986-2005,CanESM2
1988/01/24,0.109,1986-2005,CanESM2
1988/01/25,0,1986-2005,CanESM2
1988/01/26,0,1986-2005,CanESM2
1988/01/27,0,1986-2005,CanESM2
1988/01/28,0,1986-2005,CanESM2
1988/01/29,0.809,1986-2005,CanESM2
1988/01/30,1.321,1986-2005,CanESM2
1988/01/31,8.691,1986-2005,CanESM2
1988/02/01,0.026,1986-2005,CanESM2
1988/02/02,17.874,1986-2005,CanESM2
1988/02/03,1.487,1986-2005,CanESM2
1988/02/04,9.832,1986-2005,CanESM2
1988/02/05,5.105,1986-2005,CanESM2
1988/02/06,28.234,1986-2005,CanESM2
1988/02/07,3.448,1986-2005,CanESM2
1988/02/08,2.241,1986-2005,CanESM2
1988/02/09,0.998,1986-2005,CanESM2
1988/02/10,3.626,1986-2005,CanESM2
1988/02/11,1.389,1986-2005,CanESM2
1988/02/12,6.111,1986-2005,CanESM2
1988/02/13,5.7,1986-2005,CanESM2
1988/02/14,1.18,1986-2005,CanESM2
1988/02/15,0.11,1986-2005,CanESM2
1988/02/16,0,1986-2005,CanESM2
1988/02/17,0,1986-2005,CanESM2
1988/02/18,11.73,1986-2005,CanESM2
1988/02/19,0.767,1986-2005,CanESM2
1988/02/20,0,1986-2005,CanESM2
1988/02/21,0,1986-2005,CanESM2
1988/02/22,0,1986-2005,CanESM2
1988/02/23,0.442,1986-2005,CanESM2
1988/02/24,0.477,1986-2005,CanESM2
1988/02/25,8.732,1986-2005,CanESM2
1988/02/26,0.349,1986-2005,CanESM2
1988/02/27,0.003,1986-2005,CanESM2
1988/02/28,38.316,1986-2005,CanESM2
1988/03/01,15.453,1986-2005,CanESM2
1988/03/02,1.349,1986-2005,CanESM2
1988/03/03,0.02,1986-2005,CanESM2
1988/03/04,1.23,1986-2005,CanESM2
1988/03/05,0,1986-2005,CanESM2
1988/03/06,0.615,1986-2005,CanESM2
1988/03/07,0.102,1986-2005,CanESM2
1988/03/08,0.008,1986-2005,CanESM2
1988/03/09,0.639,1986-2005,CanESM2
1988/03/10,0,1986-2005,CanESM2
1988/03/11,7.775,1986-2005,CanESM2
1988/03/12,0.005,1986-2005,CanESM2
1988/03/13,2.171,1986-2005,CanESM2
1988/03/14,44.963,1986-2005,CanESM2
1988/03/15,11.485,1986-2005,CanESM2
1988/03/16,2.514,1986-2005,CanESM2
1988/03/17,0.187,1986-2005,CanESM2
1988/03/18,0.764,1986-2005,CanESM2
1988/03/19,0.081,1986-2005,CanESM2
1988/03/20,0,1986-2005,CanESM2
1988/03/21,11.844,1986-2005,CanESM2
1988/03/22,0,1986-2005,CanESM2
1988/03/23,0,1986-2005,CanESM2
1988/03/24,1.739,1986-2005,CanESM2
1988/03/25,0.005,1986-2005,CanESM2
1988/03/26,1.103,1986-2005,CanESM2
1988/03/27,35.285,1986-2005,CanESM2
1988/03/28,0.288,1986-2005,CanESM2
1988/03/29,34.619,1986-2005,CanESM2
1988/03/30,1.622,1986-2005,CanESM2
1988/03/31,1.452,1986-2005,CanESM2
1988/04/01,0.755,1986-2005,CanESM2
1988/04/02,0.08,1986-2005,CanESM2
1988/04/03,1.594,1986-2005,CanESM2
1988/04/04,0.004,1986-2005,CanESM2
1988/04/05,0,1986-2005,CanESM2
1988/04/06,0,1986-2005,CanESM2
1988/04/07,0,1986-2005,CanESM2
1988/04/08,0,1986-2005,CanESM2
1988/04/09,2.435,1986-2005,CanESM2
1988/04/10,0.018,1986-2005,CanESM2
1988/04/11,0,1986-2005,CanESM2
1988/04/12,0,1986-2005,CanESM2
1988/04/13,0.67,1986-2005,CanESM2
1988/04/14,0.006,1986-2005,CanESM2
1988/04/15,0,1986-2005,CanESM2
1988/04/16,0,1986-2005,CanESM2
1988/04/17,0,1986-2005,CanESM2
1988/04/18,0,1986-2005,CanESM2
1988/04/19,9.514,1986-2005,CanESM2
1988/04/20,0.87,1986-2005,CanESM2
1988/04/21,0,1986-2005,CanESM2
1988/04/22,0.401,1986-2005,CanESM2
1988/04/23,3.888,1986-2005,CanESM2
1988/04/24,4.312,1986-2005,CanESM2
1988/04/25,0.322,1986-2005,CanESM2
1988/04/26,0.047,1986-2005,CanESM2
1988/04/27,0.198,1986-2005,CanESM2
1988/04/28,0.085,1986-2005,CanESM2
1988/04/29,1.589,1986-2005,CanESM2
1988/04/30,0,1986-2005,CanESM2
1988/05/01,0,1986-2005,CanESM2
1988/05/02,0,1986-2005,CanESM2
1988/05/03,0,1986-2005,CanESM2
1988/05/04,6.251,1986-2005,CanESM2
1988/05/05,4.978,1986-2005,CanESM2
1988/05/06,31.774,1986-2005,CanESM2
1988/05/07,2.165,1986-2005,CanESM2
1988/05/08,0.33,1986-2005,CanESM2
1988/05/09,0,1986-2005,CanESM2
1988/05/10,2.213,1986-2005,CanESM2
1988/05/11,0,1986-2005,CanESM2
1988/05/12,0.045,1986-2005,CanESM2
1988/05/13,0,1986-2005,CanESM2
1988/05/14,0,1986-2005,CanESM2
1988/05/15,0.708,1986-2005,CanESM2
1988/05/16,0,1986-2005,CanESM2
1988/05/17,0,1986-2005,CanESM2
1988/05/18,0,1986-2005,CanESM2
1988/05/19,0.019,1986-2005,CanESM2
1988/05/20,0.798,1986-2005,CanESM2
1988/05/21,0,1986-2005,CanESM2
1988/05/22,0,1986-2005,CanESM2
1988/05/23,1.59,1986-2005,CanESM2
1988/05/24,3.654,1986-2005,CanESM2
1988/05/25,0.297,1986-2005,CanESM2
1988/05/26,0.007,1986-2005,CanESM2
1988/05/27,0.002,1986-2005,CanESM2
1988/05/28,0.009,1986-2005,CanESM2
1988/05/29,0.002,1986-2005,CanESM2
1988/05/30,0,1986-2005,CanESM2
1988/05/31,0,1986-2005,CanESM2
1988/06/01,0.002,1986-2005,CanESM2
1988/06/02,0,1986-2005,CanESM2
1988/06/03,0.004,1986-2005,CanESM2
1988/06/04,1.439,1986-2005,CanESM2
1988/06/05,0.139,1986-2005,CanESM2
1988/06/06,0,1986-2005,CanESM2
1988/06/07,0,1986-2005,CanESM2
1988/06/08,2.152,1986-2005,CanESM2
1988/06/09,13.271,1986-2005,CanESM2
1988/06/10,1.033,1986-2005,CanESM2
1988/06/11,0,1986-2005,CanESM2
1988/06/12,0.513,1986-2005,CanESM2
1988/06/13,0.254,1986-2005,CanESM2
1988/06/14,0,1986-2005,CanESM2
1988/06/15,0.406,1986-2005,CanESM2
1988/06/16,0,1986-2005,CanESM2
1988/06/17,0,1986-2005,CanESM2
1988/06/18,5.629,1986-2005,CanESM2
1988/06/19,0.093,1986-2005,CanESM2
1988/06/20,0,1986-2005,CanESM2
1988/06/21,0,1986-2005,CanESM2
1988/06/22,3.588,1986-2005,CanESM2
1988/06/23,0,1986-2005,CanESM2
1988/06/24,2.519,1986-2005,CanESM2
1988/06/25,0,1986-2005,CanESM2
1988/06/26,0.032,1986-2005,CanESM2
1988/06/27,4.272,1986-2005,CanESM2
1988/06/28,2.33,1986-2005,CanESM2
1988/06/29,0,1986-2005,CanESM2
1988/06/30,0,1986-2005,CanESM2
1988/07/01,0,1986-2005,CanESM2
1988/07/02,0,1986-2005,CanESM2
1988/07/03,0.088,1986-2005,CanESM2
1988/07/04,0.601,1986-2005,CanESM2
1988/07/05,0,1986-2005,CanESM2
1988/07/06,0,1986-2005,CanESM2
1988/07/07,0,1986-2005,CanESM2
1988/07/08,0,1986-2005,CanESM2
1988/07/09,0,1986-2005,CanESM2
1988/07/10,0,1986-2005,CanESM2
1988/07/11,0,1986-2005,CanESM2
1988/07/12,0,1986-2005,CanESM2
1988/07/13,0,1986-2005,CanESM2
1988/07/14,0.811,1986-2005,CanESM2
1988/07/15,2.42,1986-2005,CanESM2
1988/07/16,0.335,1986-2005,CanESM2
1988/07/17,0,1986-2005,CanESM2
1988/07/18,0,1986-2005,CanESM2
1988/07/19,0,1986-2005,CanESM2
1988/07/20,0,1986-2005,CanESM2
1988/07/21,0,1986-2005,CanESM2
1988/07/22,0,1986-2005,CanESM2
1988/07/23,0,1986-2005,CanESM2
1988/07/24,0,1986-2005,CanESM2
1988/07/25,0,1986-2005,CanESM2
1988/07/26,0,1986-2005,CanESM2
1988/07/27,0,1986-2005,CanESM2
1988/07/28,0,1986-2005,CanESM2
1988/07/29,0,1986-2005,CanESM2
1988/07/30,0,1986-2005,CanESM2
1988/07/31,3.064,1986-2005,CanESM2
1988/08/01,0,1986-2005,CanESM2
1988/08/02,5.295,1986-2005,CanESM2
1988/08/03,0.454,1986-2005,CanESM2
1988/08/04,0,1986-2005,CanESM2
1988/08/05,0,1986-2005,CanESM2
1988/08/06,0,1986-2005,CanESM2
1988/08/07,0,1986-2005,CanESM2
1988/08/08,0,1986-2005,CanESM2
1988/08/09,0,1986-2005,CanESM2
1988/08/10,0,1986-2005,CanESM2
1988/08/11,0,1986-2005,CanESM2
1988/08/12,0,1986-2005,CanESM2
1988/08/13,0,1986-2005,CanESM2
1988/08/14,0,1986-2005,CanESM2
1988/08/15,0.554,1986-2005,CanESM2
1988/08/16,1.324,1986-2005,CanESM2
1988/08/17,0,1986-2005,CanESM2
1988/08/18,0,1986-2005,CanESM2
1988/08/19,0,1986-2005,CanESM2
1988/08/20,0,1986-2005,CanESM2
1988/08/21,0,1986-2005,CanESM2
1988/08/22,0,1986-2005,CanESM2
1988/08/23,0,1986-2005,CanESM2
1988/08/24,0,1986-2005,CanESM2
1988/08/25,0,1986-2005,CanESM2
1988/08/26,0,1986-2005,CanESM2
1988/08/27,0,1986-2005,CanESM2
1988/08/28,0,1986-2005,CanESM2
1988/08/29,0,1986-2005,CanESM2
1988/08/30,0,1986-2005,CanESM2
1988/08/31,0,1986-2005,CanESM2
1988/09/01,0,1986-2005,CanESM2
1988/09/02,0,1986-2005,CanESM2
1988/09/03,0,1986-2005,CanESM2
1988/09/04,0,1986-2005,CanESM2
1988/09/05,0,1986-2005,CanESM2
1988/09/06,0,1986-2005,CanESM2
1988/09/07,1.763,1986-2005,CanESM2
1988/09/08,0,1986-2005,CanESM2
1988/09/09,0,1986-2005,CanESM2
1988/09/10,0,1986-2005,CanESM2
1988/09/11,0,1986-2005,CanESM2
1988/09/12,0,1986-2005,CanESM2
1988/09/13,0,1986-2005,CanESM2
1988/09/14,0.23,1986-2005,CanESM2
1988/09/15,6.501,1986-2005,CanESM2
1988/09/16,0.003,1986-2005,CanESM2
1988/09/17,0,1986-2005,CanESM2
1988/09/18,0,1986-2005,CanESM2
1988/09/19,0,1986-2005,CanESM2
1988/09/20,0,1986-2005,CanESM2
1988/09/21,0,1986-2005,CanESM2
1988/09/22,0,1986-2005,CanESM2
1988/09/23,0,1986-2005,CanESM2
1988/09/24,0,1986-2005,CanESM2
1988/09/25,0,1986-2005,CanESM2
1988/09/26,0.045,1986-2005,CanESM2
1988/09/27,0,1986-2005,CanESM2
1988/09/28,0,1986-2005,CanESM2
1988/09/29,0,1986-2005,CanESM2
1988/09/30,0.053,1986-2005,CanESM2
1988/10/01,0,1986-2005,CanESM2
1988/10/02,0.022,1986-2005,CanESM2
1988/10/03,2.236,1986-2005,CanESM2
1988/10/04,0,1986-2005,CanESM2
1988/10/05,0,1986-2005,CanESM2
1988/10/06,7.28,1986-2005,CanESM2
1988/10/07,0.923,1986-2005,CanESM2
1988/10/08,23.985,1986-2005,CanESM2
1988/10/09,0,1986-2005,CanESM2
1988/10/10,0.002,1986-2005,CanESM2
1988/10/11,0,1986-2005,CanESM2
1988/10/12,0.035,1986-2005,CanESM2
1988/10/13,0.033,1986-2005,CanESM2
1988/10/14,1.579,1986-2005,CanESM2
1988/10/15,0.163,1986-2005,CanESM2
1988/10/16,0.002,1986-2005,CanESM2
1988/10/17,3.098,1986-2005,CanESM2
1988/10/18,0.133,1986-2005,CanESM2
1988/10/19,5.634,1986-2005,CanESM2
1988/10/20,6.473,1986-2005,CanESM2
1988/10/21,35.922,1986-2005,CanESM2
1988/10/22,1.834,1986-2005,CanESM2
1988/10/23,0.474,1986-2005,CanESM2
1988/10/24,0.018,1986-2005,CanESM2
1988/10/25,0.691,1986-2005,CanESM2
1988/10/26,0.762,1986-2005,CanESM2
1988/10/27,1.28,1986-2005,CanESM2
1988/10/28,2.177,1986-2005,CanESM2
1988/10/29,7.368,1986-2005,CanESM2
1988/10/30,20.295,1986-2005,CanESM2
1988/10/31,11.391,1986-2005,CanESM2
1988/11/01,0.189,1986-2005,CanESM2
1988/11/02,0.38,1986-2005,CanESM2
1988/11/03,0.553,1986-2005,CanESM2
1988/11/04,0.141,1986-2005,CanESM2
1988/11/05,0.107,1986-2005,CanESM2
1988/11/06,8.136,1986-2005,CanESM2
1988/11/07,1.394,1986-2005,CanESM2
1988/11/08,0.338,1986-2005,CanESM2
1988/11/09,0.035,1986-2005,CanESM2
1988/11/10,3.269,1986-2005,CanESM2
1988/11/11,9.324,1986-2005,CanESM2
1988/11/12,0.001,1986-2005,CanESM2
1988/11/13,1.119,1986-2005,CanESM2
1988/11/14,2.878,1986-2005,CanESM2
1988/11/15,1.015,1986-2005,CanESM2
1988/11/16,0.294,1986-2005,CanESM2
1988/11/17,0.7,1986-2005,CanESM2
1988/11/18,0.702,1986-2005,CanESM2
1988/11/19,0.152,1986-2005,CanESM2
1988/11/20,0.054,1986-2005,CanESM2
1988/11/21,2.304,1986-2005,CanESM2
1988/11/22,6.335,1986-2005,CanESM2
1988/11/23,0.351,1986-2005,CanESM2
1988/11/24,0.001,1986-2005,CanESM2
1988/11/25,0,1986-2005,CanESM2
1988/11/26,0,1986-2005,CanESM2
1988/11/27,1.612,1986-2005,CanESM2
1988/11/28,3.486,1986-2005,CanESM2
1988/11/29,0.088,1986-2005,CanESM2
1988/11/30,0,1986-2005,CanESM2
1988/12/01,5.278,1986-2005,CanESM2
1988/12/02,3.244,1986-2005,CanESM2
1988/12/03,3.923,1986-2005,CanESM2
1988/12/04,52.359,1986-2005,CanESM2
1988/12/05,0.005,1986-2005,CanESM2
1988/12/06,0.008,1986-2005,CanESM2
1988/12/07,0,1986-2005,CanESM2
1988/12/08,0.013,1986-2005,CanESM2
1988/12/09,6.867,1986-2005,CanESM2
1988/12/10,0.669,1986-2005,CanESM2
1988/12/11,0,1986-2005,CanESM2
1988/12/12,17.012,1986-2005,CanESM2
1988/12/13,0.319,1986-2005,CanESM2
1988/12/14,0,1986-2005,CanESM2
1988/12/15,1.012,1986-2005,CanESM2
1988/12/16,20.13,1986-2005,CanESM2
1988/12/17,19.875,1986-2005,CanESM2
1988/12/18,0.217,1986-2005,CanESM2
1988/12/19,0.225,1986-2005,CanESM2
1988/12/20,0.008,1986-2005,CanESM2
1988/12/21,1.89,1986-2005,CanESM2
1988/12/22,0.389,1986-2005,CanESM2
1988/12/23,0,1986-2005,CanESM2
1988/12/24,3.684,1986-2005,CanESM2
1988/12/25,0,1986-2005,CanESM2
1988/12/26,0.095,1986-2005,CanESM2
1988/12/27,0.051,1986-2005,CanESM2
1988/12/28,2.85,1986-2005,CanESM2
1988/12/29,7.022,1986-2005,CanESM2
1988/12/30,0.017,1986-2005,CanESM2
1988/12/31,4.838,1986-2005,CanESM2
1989/01/01,0.466,1986-2005,CanESM2
1989/01/02,9.417,1986-2005,CanESM2
1989/01/03,7.716,1986-2005,CanESM2
1989/01/04,0.004,1986-2005,CanESM2
1989/01/05,0,1986-2005,CanESM2
1989/01/06,0.007,1986-2005,CanESM2
1989/01/07,0,1986-2005,CanESM2
1989/01/08,5.561,1986-2005,CanESM2
1989/01/09,0.224,1986-2005,CanESM2
1989/01/10,0.225,1986-2005,CanESM2
1989/01/11,0.007,1986-2005,CanESM2
1989/01/12,0,1986-2005,CanESM2
1989/01/13,0,1986-2005,CanESM2
1989/01/14,0,1986-2005,CanESM2
1989/01/15,1.02,1986-2005,CanESM2
1989/01/16,0.147,1986-2005,CanESM2
1989/01/17,0.053,1986-2005,CanESM2
1989/01/18,5.263,1986-2005,CanESM2
1989/01/19,0.451,1986-2005,CanESM2
1989/01/20,17.559,1986-2005,CanESM2
1989/01/21,2.206,1986-2005,CanESM2
1989/01/22,5.811,1986-2005,CanESM2
1989/01/23,0.409,1986-2005,CanESM2
1989/01/24,0.893,1986-2005,CanESM2
1989/01/25,0.304,1986-2005,CanESM2
1989/01/26,0.194,1986-2005,CanESM2
1989/01/27,0.01,1986-2005,CanESM2
1989/01/28,0.002,1986-2005,CanESM2
1989/01/29,0.005,1986-2005,CanESM2
1989/01/30,0.007,1986-2005,CanESM2
1989/01/31,17.351,1986-2005,CanESM2
1989/02/01,0.601,1986-2005,CanESM2
1989/02/02,0.323,1986-2005,CanESM2
1989/02/03,0.043,1986-2005,CanESM2
1989/02/04,0.261,1986-2005,CanESM2
1989/02/05,0.1,1986-2005,CanESM2
1989/02/06,1.622,1986-2005,CanESM2
1989/02/07,5.382,1986-2005,CanESM2
1989/02/08,16.726,1986-2005,CanESM2
1989/02/09,3.655,1986-2005,CanESM2
1989/02/10,3.884,1986-2005,CanESM2
1989/02/11,0.427,1986-2005,CanESM2
1989/02/12,0.089,1986-2005,CanESM2
1989/02/13,0.041,1986-2005,CanESM2
1989/02/14,1.572,1986-2005,CanESM2
1989/02/15,6.11,1986-2005,CanESM2
1989/02/16,18.58,1986-2005,CanESM2
1989/02/17,0.973,1986-2005,CanESM2
1989/02/18,2.958,1986-2005,CanESM2
1989/02/19,13.372,1986-2005,CanESM2
1989/02/20,0.303,1986-2005,CanESM2
1989/02/21,0.008,1986-2005,CanESM2
1989/02/22,0.032,1986-2005,CanESM2
1989/02/23,0.135,1986-2005,CanESM2
1989/02/24,0.313,1986-2005,CanESM2
1989/02/25,0.013,1986-2005,CanESM2
1989/02/26,0,1986-2005,CanESM2
1989/02/27,2.431,1986-2005,CanESM2
1989/02/28,0.066,1986-2005,CanESM2
1989/03/01,0.072,1986-2005,CanESM2
1989/03/02,0.006,1986-2005,CanESM2
1989/03/03,4.32,1986-2005,CanESM2
1989/03/04,0.371,1986-2005,CanESM2
1989/03/05,0,1986-2005,CanESM2
1989/03/06,0,1986-2005,CanESM2
1989/03/07,0.002,1986-2005,CanESM2
1989/03/08,2.317,1986-2005,CanESM2
1989/03/09,0,1986-2005,CanESM2
1989/03/10,0,1986-2005,CanESM2
1989/03/11,7.539,1986-2005,CanESM2
1989/03/12,14.846,1986-2005,CanESM2
1989/03/13,0.687,1986-2005,CanESM2
1989/03/14,0,1986-2005,CanESM2
1989/03/15,0.236,1986-2005,CanESM2
1989/03/16,0.244,1986-2005,CanESM2
1989/03/17,1.833,1986-2005,CanESM2
1989/03/18,53.732,1986-2005,CanESM2
1989/03/19,0.237,1986-2005,CanESM2
1989/03/20,0.066,1986-2005,CanESM2
1989/03/21,0,1986-2005,CanESM2
1989/03/22,0,1986-2005,CanESM2
1989/03/23,0.016,1986-2005,CanESM2
1989/03/24,0.071,1986-2005,CanESM2
1989/03/25,0.055,1986-2005,CanESM2
1989/03/26,0.002,1986-2005,CanESM2
1989/03/27,18.862,1986-2005,CanESM2
1989/03/28,31.329,1986-2005,CanESM2
1989/03/29,1.561,1986-2005,CanESM2
1989/03/30,0.064,1986-2005,CanESM2
1989/03/31,1.239,1986-2005,CanESM2
1989/04/01,0.41,1986-2005,CanESM2
1989/04/02,1.411,1986-2005,CanESM2
1989/04/03,1.263,1986-2005,CanESM2
1989/04/04,0.111,1986-2005,CanESM2
1989/04/05,3.273,1986-2005,CanESM2
1989/04/06,1.376,1986-2005,CanESM2
1989/04/07,0.525,1986-2005,CanESM2
1989/04/08,0,1986-2005,CanESM2
1989/04/09,0.54,1986-2005,CanESM2
1989/04/10,0.989,1986-2005,CanESM2
1989/04/11,0.01,1986-2005,CanESM2
1989/04/12,5.405,1986-2005,CanESM2
1989/04/13,5.386,1986-2005,CanESM2
1989/04/14,0.928,1986-2005,CanESM2
1989/04/15,0.831,1986-2005,CanESM2
1989/04/16,1.026,1986-2005,CanESM2
1989/04/17,0.035,1986-2005,CanESM2
1989/04/18,0,1986-2005,CanESM2
1989/04/19,0,1986-2005,CanESM2
1989/04/20,0.008,1986-2005,CanESM2
1989/04/21,1.424,1986-2005,CanESM2
1989/04/22,0.012,1986-2005,CanESM2
1989/04/23,0.453,1986-2005,CanESM2
1989/04/24,3.377,1986-2005,CanESM2
1989/04/25,2.036,1986-2005,CanESM2
1989/04/26,0.129,1986-2005,CanESM2
1989/04/27,0.269,1986-2005,CanESM2
1989/04/28,0.317,1986-2005,CanESM2
1989/04/29,0.528,1986-2005,CanESM2
1989/04/30,0.298,1986-2005,CanESM2
1989/05/01,0,1986-2005,CanESM2
1989/05/02,5.83,1986-2005,CanESM2
1989/05/03,0.729,1986-2005,CanESM2
1989/05/04,0.571,1986-2005,CanESM2
1989/05/05,0.128,1986-2005,CanESM2
1989/05/06,0,1986-2005,CanESM2
